#,Date Heure(GMT+01:00),Température1(°C),Température2(°C),Température3(°C),Température4(°C)
2525,06/13/17 10:15:00 AM,287.679,288.94599999999997,287.368,287.703
2526,06/13/17 10:30:00 AM,287.631,288.92199999999997,287.344,287.679
2527,06/13/17 10:45:00 AM,287.631,288.89799999999997,287.344,287.703
2528,06/13/17 11:00:00 AM,287.60699999999997,288.89799999999997,287.344,287.679
2529,06/13/17 11:15:00 AM,287.60699999999997,288.87399999999997,287.344,287.679
2530,06/13/17 11:30:00 AM,287.58299999999997,288.87399999999997,287.32,287.679
2531,06/13/17 11:45:00 AM,287.58299999999997,288.84999999999997,287.32,287.655
2532,06/13/17 12:00:00 PM,287.55899999999997,288.84999999999997,287.296,287.655
2533,06/13/17 12:15:00 PM,287.55899999999997,288.82599999999996,287.296,287.655
2534,06/13/17 12:30:00 PM,287.55899999999997,288.82599999999996,287.272,287.655
2535,06/13/17 12:45:00 PM,287.53499999999997,288.80199999999996,287.272,287.655
2536,06/13/17 01:00:00 PM,287.53499999999997,288.80199999999996,287.272,287.655
2537,06/13/17 01:15:00 PM,287.53499999999997,288.80199999999996,287.248,287.655
2538,06/13/17 01:30:00 PM,287.51099999999997,288.80199999999996,287.248,287.655
2539,06/13/17 01:45:00 PM,287.51099999999997,288.779,287.248,287.655
2540,06/13/17 02:00:00 PM,287.51099999999997,288.779,287.248,287.655
2541,06/13/17 02:15:00 PM,287.51099999999997,288.755,287.248,287.655
2542,06/13/17 02:30:00 PM,287.51099999999997,288.755,287.224,287.655
2543,06/13/17 02:45:00 PM,287.51099999999997,288.755,287.224,287.631
2544,06/13/17 03:00:00 PM,287.51099999999997,288.755,287.224,287.655
2545,06/13/17 03:15:00 PM,287.51099999999997,288.755,287.224,287.631
2546,06/13/17 03:30:00 PM,287.51099999999997,288.755,287.2,287.631
2547,06/13/17 03:45:00 PM,287.51099999999997,288.731,287.2,287.631
2548,06/13/17 04:00:00 PM,287.51099999999997,288.731,287.2,287.631
2549,06/13/17 04:15:00 PM,287.53499999999997,288.731,287.2,287.631
2550,06/13/17 04:30:00 PM,287.53499999999997,288.731,287.176,287.631
2551,06/13/17 04:45:00 PM,287.53499999999997,288.731,287.2,287.631
2552,06/13/17 05:00:00 PM,287.55899999999997,288.731,287.2,287.60699999999997
2553,06/13/17 05:15:00 PM,287.55899999999997,288.731,287.176,287.60699999999997
2554,06/13/17 05:30:00 PM,287.55899999999997,288.731,287.176,287.60699999999997
2555,06/13/17 05:45:00 PM,287.58299999999997,288.731,287.176,287.60699999999997
2556,06/13/17 06:00:00 PM,287.58299999999997,288.755,287.152,287.60699999999997
2557,06/13/17 06:15:00 PM,287.60699999999997,288.755,287.176,287.60699999999997
2558,06/13/17 06:30:00 PM,287.60699999999997,288.755,287.176,287.58299999999997
2559,06/13/17 06:45:00 PM,287.631,288.755,287.176,287.58299999999997
2560,06/13/17 07:00:00 PM,287.655,288.755,287.176,287.58299999999997
2561,06/13/17 07:15:00 PM,287.655,288.755,287.176,287.58299999999997
2562,06/13/17 07:30:00 PM,287.679,288.755,287.152,287.58299999999997
2563,06/13/17 07:45:00 PM,287.679,288.779,287.152,287.58299999999997
2564,06/13/17 08:00:00 PM,287.703,288.779,287.152,287.58299999999997
2565,06/13/17 08:15:00 PM,287.703,288.779,287.152,287.58299999999997
2566,06/13/17 08:30:00 PM,287.727,288.80199999999996,287.152,287.55899999999997
2567,06/13/17 08:45:00 PM,287.727,288.779,287.152,287.55899999999997
2568,06/13/17 09:00:00 PM,287.751,288.80199999999996,287.152,287.55899999999997
2569,06/13/17 09:15:00 PM,287.775,288.80199999999996,287.152,287.55899999999997
2570,06/13/17 09:30:00 PM,287.775,288.80199999999996,287.152,287.55899999999997
2571,06/13/17 09:45:00 PM,287.799,288.82599999999996,287.152,287.55899999999997
2572,06/13/17 10:00:00 PM,287.799,288.82599999999996,287.152,287.55899999999997
2573,06/13/17 10:15:00 PM,287.823,288.82599999999996,287.152,287.55899999999997
2574,06/13/17 10:30:00 PM,287.847,288.84999999999997,287.176,287.55899999999997
2575,06/13/17 10:45:00 PM,287.871,288.84999999999997,287.176,287.55899999999997
2576,06/13/17 11:00:00 PM,287.871,288.87399999999997,287.176,287.55899999999997
2577,06/13/17 11:15:00 PM,287.871,288.87399999999997,287.176,287.55899999999997
2578,06/13/17 11:30:00 PM,287.871,288.87399999999997,287.176,287.55899999999997
2579,06/13/17 11:45:00 PM,287.895,288.87399999999997,287.176,287.55899999999997
2580,06/14/17 12:00:00 AM,287.895,288.89799999999997,287.176,287.55899999999997
2581,06/14/17 12:15:00 AM,287.895,288.89799999999997,287.176,287.55899999999997
2582,06/14/17 12:30:00 AM,287.895,288.89799999999997,287.176,287.55899999999997
2583,06/14/17 12:45:00 AM,287.895,288.89799999999997,287.176,287.58299999999997
2584,06/14/17 01:00:00 AM,287.895,288.89799999999997,287.2,287.58299999999997
2585,06/14/17 01:15:00 AM,287.895,288.92199999999997,287.176,287.58299999999997
2586,06/14/17 01:30:00 AM,287.895,288.92199999999997,287.2,287.58299999999997
2587,06/14/17 01:45:00 AM,287.91799999999995,288.92199999999997,287.2,287.58299999999997
2588,06/14/17 02:00:00 AM,287.91799999999995,288.92199999999997,287.2,287.58299999999997
2589,06/14/17 02:15:00 AM,287.895,288.92199999999997,287.224,287.58299999999997
2590,06/14/17 02:30:00 AM,287.895,288.92199999999997,287.224,287.58299999999997
2591,06/14/17 02:45:00 AM,287.91799999999995,288.92199999999997,287.224,287.58299999999997
2592,06/14/17 03:00:00 AM,287.91799999999995,288.92199999999997,287.224,287.58299999999997
2593,06/14/17 03:15:00 AM,287.895,288.92199999999997,287.248,287.58299999999997
2594,06/14/17 03:30:00 AM,287.895,288.92199999999997,287.224,287.58299999999997
2595,06/14/17 03:45:00 AM,287.895,288.92199999999997,287.224,287.58299999999997
2596,06/14/17 04:00:00 AM,287.895,288.92199999999997,287.248,287.58299999999997
2597,06/14/17 04:15:00 AM,287.895,288.92199999999997,287.248,287.58299999999997
2598,06/14/17 04:30:00 AM,287.895,288.92199999999997,287.248,287.58299999999997
2599,06/14/17 04:45:00 AM,287.895,288.92199999999997,287.248,287.58299999999997
2600,06/14/17 05:00:00 AM,287.871,288.92199999999997,287.248,287.58299999999997
2601,06/14/17 05:15:00 AM,287.871,288.92199999999997,287.272,287.58299999999997
2602,06/14/17 05:30:00 AM,287.847,288.92199999999997,287.272,287.58299999999997
2603,06/14/17 05:45:00 AM,287.847,288.92199999999997,287.248,287.58299999999997
2604,06/14/17 06:00:00 AM,287.847,288.92199999999997,287.272,287.55899999999997
2605,06/14/17 06:15:00 AM,287.823,288.89799999999997,287.272,287.58299999999997
2606,06/14/17 06:30:00 AM,287.823,288.89799999999997,287.272,287.58299999999997
2607,06/14/17 06:45:00 AM,287.799,288.89799999999997,287.272,287.55899999999997
2608,06/14/17 07:00:00 AM,287.775,288.89799999999997,287.272,287.58299999999997
2609,06/14/17 07:15:00 AM,287.775,288.89799999999997,287.272,287.55899999999997
2610,06/14/17 07:30:00 AM,287.775,288.87399999999997,287.272,287.58299999999997
2611,06/14/17 07:45:00 AM,287.751,288.87399999999997,287.296,287.55899999999997
2612,06/14/17 08:00:00 AM,287.751,288.87399999999997,287.296,287.55899999999997
2613,06/14/17 08:15:00 AM,287.727,288.87399999999997,287.296,287.55899999999997
2614,06/14/17 08:30:00 AM,287.727,288.84999999999997,287.272,287.55899999999997
2615,06/14/17 08:45:00 AM,287.727,288.84999999999997,287.296,287.55899999999997
2616,06/14/17 09:00:00 AM,287.703,288.84999999999997,287.296,287.55899999999997
2617,06/14/17 09:15:00 AM,287.751,288.87399999999997,287.296,287.58299999999997
2618,06/14/17 09:30:00 AM,287.727,288.84999999999997,287.272,287.58299999999997
2619,06/14/17 09:45:00 AM,287.703,288.84999999999997,287.272,287.58299999999997
2620,06/14/17 10:00:00 AM,287.703,288.84999999999997,287.296,287.55899999999997
2621,06/14/17 10:15:00 AM,287.703,288.82599999999996,287.296,287.58299999999997
2622,06/14/17 10:30:00 AM,287.703,288.82599999999996,287.272,287.55899999999997
2623,06/14/17 10:45:00 AM,287.703,288.82599999999996,287.272,287.58299999999997
2624,06/14/17 11:00:00 AM,287.703,288.82599999999996,287.272,287.58299999999997
2625,06/14/17 11:15:00 AM,287.703,288.82599999999996,287.272,287.55899999999997
2626,06/14/17 11:30:00 AM,287.703,288.82599999999996,287.272,287.58299999999997
2627,06/14/17 11:45:00 AM,287.703,288.82599999999996,287.272,287.58299999999997
2628,06/14/17 12:00:00 PM,287.703,288.82599999999996,287.272,287.58299999999997
2629,06/14/17 12:15:00 PM,287.703,288.82599999999996,287.272,287.58299999999997
2630,06/14/17 12:30:00 PM,287.727,288.82599999999996,287.248,287.58299999999997
2631,06/14/17 12:45:00 PM,287.775,288.84999999999997,287.248,287.55899999999997
2632,06/14/17 01:00:00 PM,287.751,288.82599999999996,287.248,287.55899999999997
2633,06/14/17 01:15:00 PM,287.727,288.82599999999996,287.272,287.55899999999997
2634,06/14/17 01:30:00 PM,287.751,288.84999999999997,287.272,287.55899999999997
2635,06/14/17 01:45:00 PM,287.751,288.82599999999996,287.248,287.55899999999997
2636,06/14/17 02:00:00 PM,287.775,288.82599999999996,287.272,287.55899999999997
2637,06/14/17 02:15:00 PM,287.775,288.84999999999997,287.272,287.55899999999997
2638,06/14/17 02:30:00 PM,287.799,288.84999999999997,287.272,287.55899999999997
2639,06/14/17 02:45:00 PM,287.799,288.84999999999997,287.248,287.58299999999997
2640,06/14/17 03:00:00 PM,287.823,288.84999999999997,287.248,287.55899999999997
2641,06/14/17 03:15:00 PM,287.823,288.84999999999997,287.248,287.55899999999997
2642,06/14/17 03:30:00 PM,287.847,288.84999999999997,287.248,287.55899999999997
2643,06/14/17 03:45:00 PM,287.847,288.87399999999997,287.248,287.55899999999997
2644,06/14/17 04:00:00 PM,287.871,288.87399999999997,287.248,287.55899999999997
2645,06/14/17 04:15:00 PM,287.895,288.87399999999997,287.248,287.55899999999997
2646,06/14/17 04:30:00 PM,287.895,288.89799999999997,287.248,287.55899999999997
2647,06/14/17 04:45:00 PM,287.91799999999995,288.89799999999997,287.272,287.55899999999997
2648,06/14/17 05:00:00 PM,287.94199999999995,288.89799999999997,287.272,287.55899999999997
2649,06/14/17 05:15:00 PM,287.96599999999995,288.92199999999997,287.272,287.53499999999997
2650,06/14/17 05:30:00 PM,287.96599999999995,288.92199999999997,287.272,287.55899999999997
2651,06/14/17 05:45:00 PM,287.98999999999995,288.92199999999997,287.272,287.55899999999997
2652,06/14/17 06:00:00 PM,288.01399999999995,288.94599999999997,287.272,287.55899999999997
2653,06/14/17 06:15:00 PM,288.03799999999995,288.969,287.272,287.55899999999997
2654,06/14/17 06:30:00 PM,288.06199999999995,288.969,287.272,287.55899999999997
2655,06/14/17 06:45:00 PM,288.08599999999996,288.993,287.272,287.55899999999997
2656,06/14/17 07:00:00 PM,288.10999999999996,288.993,287.296,287.55899999999997
2657,06/14/17 07:15:00 PM,288.13399999999996,289.017,287.296,287.55899999999997
2658,06/14/17 07:30:00 PM,288.15799999999996,289.017,287.296,287.58299999999997
2659,06/14/17 07:45:00 PM,288.181,289.041,287.32,287.58299999999997
2660,06/14/17 08:00:00 PM,288.205,289.041,287.32,287.58299999999997
2661,06/14/17 08:15:00 PM,288.229,289.065,287.32,287.58299999999997
2662,06/14/17 08:30:00 PM,288.253,289.065,287.344,287.631
2663,06/14/17 08:45:00 PM,288.397,289.13599999999997,287.368,287.631
2664,06/14/17 09:00:00 PM,288.397,289.15999999999997,287.368,287.631
2665,06/14/17 09:15:00 PM,288.397,289.15999999999997,287.368,287.60699999999997
2666,06/14/17 09:30:00 PM,288.41999999999996,289.18399999999997,287.392,287.60699999999997
2667,06/14/17 09:45:00 PM,288.44399999999996,289.18399999999997,287.416,287.631
2668,06/14/17 10:00:00 PM,288.46799999999996,289.20799999999997,287.44,287.631
2669,06/14/17 10:15:00 PM,288.49199999999996,289.20799999999997,287.44,287.655
2670,06/14/17 10:30:00 PM,288.51599999999996,289.23199999999997,287.464,287.655
2671,06/14/17 10:45:00 PM,288.53999999999996,289.256,287.464,287.655
2672,06/14/17 11:00:00 PM,288.56399999999996,289.256,287.48699999999997,287.655
2673,06/14/17 11:15:00 PM,288.58799999999997,289.279,287.51099999999997,287.655
2674,06/14/17 11:30:00 PM,288.58799999999997,289.279,287.51099999999997,287.655
2675,06/14/17 11:45:00 PM,288.58799999999997,289.279,287.53499999999997,287.655
2676,06/15/17 12:00:00 AM,288.58799999999997,289.303,287.55899999999997,287.655
2677,06/15/17 12:15:00 AM,288.58799999999997,289.327,287.58299999999997,287.655
2678,06/15/17 12:30:00 AM,288.611,289.327,287.60699999999997,287.655
2679,06/15/17 12:45:00 AM,288.611,289.327,287.60699999999997,287.655
2680,06/15/17 01:00:00 AM,288.611,289.351,287.631,287.679
2681,06/15/17 01:15:00 AM,288.635,289.351,287.655,287.679
2682,06/15/17 01:30:00 AM,288.659,289.375,287.655,287.679
2683,06/15/17 01:45:00 AM,288.635,289.375,287.679,287.679
2684,06/15/17 02:00:00 AM,288.635,289.375,287.703,287.703
2685,06/15/17 02:15:00 AM,288.635,289.375,287.727,287.679
2686,06/15/17 02:30:00 AM,288.635,289.399,287.727,287.703
2687,06/15/17 02:45:00 AM,288.635,289.399,287.751,287.703
2688,06/15/17 03:00:00 AM,288.635,289.399,287.775,287.703
2689,06/15/17 03:15:00 AM,288.611,289.399,287.775,287.703
2690,06/15/17 03:30:00 AM,288.611,289.399,287.823,287.727
2691,06/15/17 03:45:00 AM,288.755,289.756,288.349,288.15799999999996
2692,06/15/17 04:00:00 AM,288.755,289.756,288.373,288.13399999999996
2693,06/15/17 04:15:00 AM,288.731,289.73199999999997,288.373,288.15799999999996
2694,06/15/17 04:30:00 AM,288.56399999999996,289.637,288.325,288.13399999999996
2695,06/15/17 04:45:00 AM,288.53999999999996,289.613,288.325,288.13399999999996
2696,06/15/17 05:00:00 AM,288.51599999999996,289.613,288.325,288.13399999999996
2697,06/15/17 05:15:00 AM,288.51599999999996,289.589,288.325,288.13399999999996
2698,06/15/17 05:30:00 AM,288.51599999999996,289.589,288.325,288.15799999999996
2699,06/15/17 05:45:00 AM,288.49199999999996,289.589,288.325,288.13399999999996
2700,06/15/17 06:00:00 AM,288.46799999999996,289.565,288.301,288.08599999999996
2701,06/15/17 06:15:00 AM,288.44399999999996,289.565,288.301,288.08599999999996
2702,06/15/17 06:30:00 AM,288.44399999999996,289.542,288.301,288.10999999999996
2703,06/15/17 06:45:00 AM,288.41999999999996,289.542,288.277,288.08599999999996
2704,06/15/17 07:00:00 AM,288.41999999999996,289.518,288.277,288.08599999999996
2705,06/15/17 07:15:00 AM,288.397,289.518,288.277,288.08599999999996
2706,06/15/17 07:30:00 AM,288.397,289.49399999999997,288.277,288.08599999999996
2707,06/15/17 07:45:00 AM,288.397,289.49399999999997,288.253,288.10999999999996
2708,06/15/17 08:00:00 AM,288.373,289.49399999999997,288.253,288.08599999999996
2709,06/15/17 08:15:00 AM,288.373,289.49399999999997,288.253,288.08599999999996
2710,06/15/17 08:30:00 AM,288.373,289.46999999999997,288.253,288.08599999999996
2711,06/15/17 08:45:00 AM,288.349,289.46999999999997,288.229,288.06199999999995
2712,06/15/17 09:00:00 AM,288.349,289.46999999999997,288.229,288.06199999999995
2713,06/15/17 09:15:00 AM,288.349,289.44599999999997,288.229,288.06199999999995
2714,06/15/17 09:30:00 AM,288.349,289.44599999999997,288.229,288.06199999999995
2715,06/15/17 09:45:00 AM,288.349,289.44599999999997,288.229,288.06199999999995
2716,06/15/17 10:00:00 AM,288.349,289.42199999999997,288.229,288.03799999999995
2717,06/15/17 10:15:00 AM,288.349,289.42199999999997,288.229,288.03799999999995
2718,06/15/17 10:30:00 AM,288.349,289.42199999999997,288.205,288.03799999999995
2719,06/15/17 10:45:00 AM,288.349,289.42199999999997,288.205,288.03799999999995
2720,06/15/17 11:00:00 AM,288.349,289.42199999999997,288.205,288.03799999999995
2721,06/15/17 11:15:00 AM,288.349,289.42199999999997,288.205,288.01399999999995
2722,06/15/17 11:30:00 AM,288.373,289.42199999999997,288.205,288.03799999999995
2723,06/15/17 11:45:00 AM,288.349,289.42199999999997,288.205,288.01399999999995
2724,06/15/17 12:00:00 PM,288.373,289.42199999999997,288.205,288.01399999999995
2725,06/15/17 12:15:00 PM,288.373,289.399,288.205,288.01399999999995
2726,06/15/17 12:30:00 PM,288.397,289.42199999999997,288.205,288.03799999999995
2727,06/15/17 12:45:00 PM,288.397,289.42199999999997,288.205,288.01399999999995
2728,06/15/17 01:00:00 PM,288.397,289.399,288.205,288.01399999999995
2729,06/15/17 01:15:00 PM,288.41999999999996,289.42199999999997,288.205,288.01399999999995
2730,06/15/17 01:30:00 PM,288.397,289.399,288.205,287.98999999999995
2731,06/15/17 01:45:00 PM,288.41999999999996,289.42199999999997,288.205,287.98999999999995
2732,06/15/17 02:00:00 PM,288.41999999999996,289.399,288.205,287.98999999999995
2733,06/15/17 02:15:00 PM,288.41999999999996,289.42199999999997,288.205,287.98999999999995
2734,06/15/17 02:30:00 PM,288.44399999999996,289.42199999999997,288.205,287.98999999999995
2735,06/15/17 02:45:00 PM,288.44399999999996,289.42199999999997,288.205,287.98999999999995
2736,06/15/17 03:00:00 PM,288.44399999999996,289.42199999999997,288.205,287.98999999999995
2737,06/15/17 03:15:00 PM,288.44399999999996,289.42199999999997,288.205,287.96599999999995
2738,06/15/17 03:30:00 PM,288.46799999999996,289.42199999999997,288.205,287.96599999999995
2739,06/15/17 03:45:00 PM,288.46799999999996,289.42199999999997,288.229,287.96599999999995
2740,06/15/17 04:00:00 PM,288.46799999999996,289.42199999999997,288.229,287.96599999999995
2741,06/15/17 04:15:00 PM,288.46799999999996,289.42199999999997,288.229,287.98999999999995
2742,06/15/17 04:30:00 PM,288.44399999999996,289.42199999999997,288.229,287.96599999999995
2743,06/15/17 04:45:00 PM,288.46799999999996,289.42199999999997,288.229,287.96599999999995
2744,06/15/17 05:00:00 PM,288.46799999999996,289.42199999999997,288.229,287.94199999999995
2745,06/15/17 05:15:00 PM,288.44399999999996,289.42199999999997,288.229,287.94199999999995
2746,06/15/17 05:30:00 PM,288.44399999999996,289.42199999999997,288.229,287.94199999999995
2747,06/15/17 05:45:00 PM,288.44399999999996,289.42199999999997,288.229,287.94199999999995
2748,06/15/17 06:00:00 PM,288.44399999999996,289.42199999999997,288.229,287.94199999999995
2749,06/15/17 06:15:00 PM,288.44399999999996,289.42199999999997,288.253,287.91799999999995
2750,06/15/17 06:30:00 PM,288.44399999999996,289.399,288.253,287.91799999999995
2751,06/15/17 06:45:00 PM,288.41999999999996,289.42199999999997,288.253,287.91799999999995
2752,06/15/17 07:00:00 PM,288.41999999999996,289.399,288.253,287.91799999999995
2753,06/15/17 07:15:00 PM,288.41999999999996,289.399,288.253,287.91799999999995
2754,06/15/17 07:30:00 PM,288.397,289.399,288.253,287.91799999999995
2755,06/15/17 07:45:00 PM,288.397,289.399,288.253,287.91799999999995
2756,06/15/17 08:00:00 PM,288.373,289.399,288.253,287.895
2757,06/15/17 08:15:00 PM,288.373,289.375,288.253,287.91799999999995
2758,06/15/17 08:30:00 PM,288.349,289.375,288.253,287.895
2759,06/15/17 08:45:00 PM,288.349,289.375,288.253,287.895
2760,06/15/17 09:00:00 PM,288.349,289.399,288.253,287.94199999999995
2761,06/15/17 09:15:00 PM,288.373,289.399,288.253,287.96599999999995
2762,06/15/17 09:30:00 PM,288.349,289.375,288.253,287.96599999999995
2763,06/15/17 09:45:00 PM,288.325,289.375,288.253,287.96599999999995
2764,06/15/17 10:00:00 PM,288.301,289.375,288.253,287.96599999999995
2765,06/15/17 10:15:00 PM,288.277,289.351,288.253,287.94199999999995
2766,06/15/17 10:30:00 PM,288.253,289.327,288.253,287.94199999999995
2767,06/15/17 10:45:00 PM,288.277,289.351,288.253,287.98999999999995
2768,06/15/17 11:00:00 PM,288.325,289.399,288.253,288.06199999999995
2769,06/15/17 11:15:00 PM,288.301,289.375,288.253,288.06199999999995
2770,06/15/17 11:30:00 PM,288.277,289.375,288.253,288.06199999999995
2771,06/15/17 11:45:00 PM,288.277,289.375,288.253,288.06199999999995
2772,06/16/17 12:00:00 AM,288.253,289.351,288.253,288.06199999999995
2773,06/16/17 12:15:00 AM,288.229,289.327,288.229,288.08599999999996
2774,06/16/17 12:30:00 AM,288.205,289.327,288.229,288.08599999999996
2775,06/16/17 12:45:00 AM,288.181,289.303,288.229,288.08599999999996
2776,06/16/17 01:00:00 AM,288.13399999999996,289.303,288.229,288.08599999999996
2777,06/16/17 01:15:00 AM,288.13399999999996,289.279,288.229,288.08599999999996
2778,06/16/17 01:30:00 AM,288.10999999999996,289.256,288.205,288.08599999999996
2779,06/16/17 01:45:00 AM,288.15799999999996,289.279,288.205,288.08599999999996
2780,06/16/17 02:00:00 AM,288.13399999999996,289.279,288.205,288.10999999999996
2781,06/16/17 02:15:00 AM,288.08599999999996,289.23199999999997,288.205,288.08599999999996
2782,06/16/17 02:30:00 AM,288.06199999999995,289.23199999999997,288.181,288.08599999999996
2783,06/16/17 02:45:00 AM,288.03799999999995,289.20799999999997,288.181,288.08599999999996
2784,06/16/17 03:00:00 AM,288.01399999999995,289.20799999999997,288.181,288.10999999999996
2785,06/16/17 03:15:00 AM,287.98999999999995,289.18399999999997,288.15799999999996,288.08599999999996
2786,06/16/17 03:30:00 AM,287.98999999999995,289.15999999999997,288.15799999999996,288.08599999999996
2787,06/16/17 03:45:00 AM,287.98999999999995,289.15999999999997,288.13399999999996,288.10999999999996
2788,06/16/17 04:00:00 AM,287.98999999999995,289.13599999999997,288.13399999999996,288.08599999999996
2789,06/16/17 04:15:00 AM,287.96599999999995,289.13599999999997,288.13399999999996,288.08599999999996
2790,06/16/17 04:30:00 AM,287.94199999999995,289.13599999999997,288.13399999999996,288.08599999999996
2791,06/16/17 04:45:00 AM,287.96599999999995,289.113,288.13399999999996,288.08599999999996
2792,06/16/17 05:00:00 AM,287.94199999999995,289.113,288.10999999999996,288.08599999999996
2793,06/16/17 05:15:00 AM,287.94199999999995,289.113,288.10999999999996,288.08599999999996
2794,06/16/17 05:30:00 AM,287.94199999999995,289.089,288.08599999999996,288.06199999999995
2795,06/16/17 05:45:00 AM,287.91799999999995,289.089,288.08599999999996,288.06199999999995
2796,06/16/17 06:00:00 AM,287.91799999999995,289.065,288.08599999999996,288.03799999999995
2797,06/16/17 06:15:00 AM,287.91799999999995,289.041,288.08599999999996,288.01399999999995
2798,06/16/17 06:30:00 AM,287.91799999999995,289.041,288.06199999999995,288.01399999999995
2799,06/16/17 06:45:00 AM,287.91799999999995,289.041,288.06199999999995,288.01399999999995
2800,06/16/17 07:00:00 AM,287.895,289.041,288.06199999999995,287.98999999999995
2801,06/16/17 07:15:00 AM,287.895,289.017,288.03799999999995,287.96599999999995
2802,06/16/17 07:30:00 AM,287.895,289.017,288.03799999999995,287.96599999999995
2803,06/16/17 07:45:00 AM,287.91799999999995,289.017,288.03799999999995,287.96599999999995
2804,06/16/17 08:00:00 AM,287.91799999999995,289.017,288.03799999999995,287.96599999999995
2805,06/16/17 08:15:00 AM,287.94199999999995,289.017,288.03799999999995,287.96599999999995
2806,06/16/17 08:30:00 AM,287.94199999999995,289.017,288.01399999999995,287.96599999999995
2807,06/16/17 08:45:00 AM,287.94199999999995,289.017,288.01399999999995,287.94199999999995
2808,06/16/17 09:00:00 AM,287.94199999999995,288.993,288.01399999999995,287.91799999999995
2809,06/16/17 09:15:00 AM,287.94199999999995,288.993,288.01399999999995,287.895
2810,06/16/17 09:30:00 AM,287.96599999999995,289.017,288.01399999999995,287.94199999999995
2811,06/16/17 09:45:00 AM,287.98999999999995,289.017,288.01399999999995,287.91799999999995
2812,06/16/17 10:00:00 AM,287.98999999999995,289.017,288.01399999999995,287.895
2813,06/16/17 10:15:00 AM,288.01399999999995,289.017,288.01399999999995,287.895
2814,06/16/17 10:30:00 AM,288.03799999999995,289.017,288.01399999999995,287.895
2815,06/16/17 10:45:00 AM,288.06199999999995,289.041,288.01399999999995,287.895
2816,06/16/17 11:00:00 AM,288.06199999999995,289.041,288.01399999999995,287.871
2817,06/16/17 11:15:00 AM,288.08599999999996,289.041,288.01399999999995,287.871
2818,06/16/17 11:30:00 AM,288.10999999999996,289.065,288.01399999999995,287.871
2819,06/16/17 11:45:00 AM,288.13399999999996,289.065,288.01399999999995,287.871
2820,06/16/17 12:00:00 PM,288.13399999999996,289.065,288.01399999999995,287.847
2821,06/16/17 12:15:00 PM,288.181,289.089,288.01399999999995,287.871
2822,06/16/17 12:30:00 PM,288.205,289.089,288.01399999999995,287.847
2823,06/16/17 12:45:00 PM,288.229,289.113,288.03799999999995,287.847
2824,06/16/17 01:00:00 PM,288.253,289.113,288.03799999999995,287.847
2825,06/16/17 01:15:00 PM,288.301,289.13599999999997,288.03799999999995,287.823
2826,06/16/17 01:30:00 PM,288.301,289.13599999999997,288.03799999999995,287.847
2827,06/16/17 01:45:00 PM,288.325,289.13599999999997,288.03799999999995,287.823
2828,06/16/17 02:00:00 PM,288.349,289.15999999999997,288.03799999999995,287.823
2829,06/16/17 02:15:00 PM,288.349,289.15999999999997,288.03799999999995,287.823
2830,06/16/17 02:30:00 PM,288.373,289.18399999999997,288.06199999999995,287.823
2831,06/16/17 02:45:00 PM,288.397,289.18399999999997,288.06199999999995,287.823
2832,06/16/17 03:00:00 PM,288.41999999999996,289.20799999999997,288.06199999999995,287.799
2833,06/16/17 03:15:00 PM,288.41999999999996,289.20799999999997,288.06199999999995,287.799
2834,06/16/17 03:30:00 PM,288.44399999999996,289.23199999999997,288.06199999999995,287.775
2835,06/16/17 03:45:00 PM,288.46799999999996,289.23199999999997,288.06199999999995,287.775
2836,06/16/17 04:00:00 PM,288.46799999999996,289.23199999999997,288.08599999999996,287.775
2837,06/16/17 04:15:00 PM,288.49199999999996,289.23199999999997,288.08599999999996,287.775
2838,06/16/17 04:30:00 PM,288.51599999999996,289.256,288.10999999999996,287.775
2839,06/16/17 04:45:00 PM,288.51599999999996,289.279,288.10999999999996,287.775
2840,06/16/17 05:00:00 PM,288.51599999999996,289.279,288.10999999999996,287.775
2841,06/16/17 05:15:00 PM,288.53999999999996,289.279,288.10999999999996,287.775
2842,06/16/17 05:30:00 PM,288.53999999999996,289.303,288.13399999999996,287.775
2843,06/16/17 05:45:00 PM,288.53999999999996,289.303,288.13399999999996,287.775
2844,06/16/17 06:00:00 PM,288.56399999999996,289.303,288.15799999999996,287.775
2845,06/16/17 06:15:00 PM,288.56399999999996,289.327,288.15799999999996,287.775
2846,06/16/17 06:30:00 PM,288.683,289.375,288.181,287.775
2847,06/16/17 06:45:00 PM,288.659,289.375,288.181,287.775
2848,06/16/17 07:00:00 PM,288.635,289.375,288.181,287.775
2849,06/16/17 07:15:00 PM,288.635,289.375,288.181,287.775
2850,06/16/17 07:30:00 PM,288.635,289.375,288.205,287.775
2851,06/16/17 07:45:00 PM,288.635,289.399,288.205,287.775
2852,06/16/17 08:00:00 PM,288.635,289.399,288.205,287.775
2853,06/16/17 08:15:00 PM,288.635,289.399,288.229,287.775
2854,06/16/17 08:30:00 PM,288.635,289.399,288.229,287.775
2855,06/16/17 08:45:00 PM,288.635,289.399,288.229,287.799
2856,06/16/17 09:00:00 PM,288.635,289.399,288.229,287.799
2857,06/16/17 09:15:00 PM,288.635,289.42199999999997,288.229,287.775
2858,06/16/17 09:30:00 PM,288.635,289.399,288.229,287.799
2859,06/16/17 09:45:00 PM,288.611,289.42199999999997,288.253,287.799
2860,06/16/17 10:00:00 PM,288.611,289.399,288.253,287.799
2861,06/16/17 10:15:00 PM,288.611,289.399,288.253,287.799
