"Date Heure, GMT+01:00","Temp., °C (SEN S/N: 21065779, LBL: Triv)","Tension, V (SEN S/N: 21065779, LBL: U)"
06/17/17 23:45:00,1.31010,16.661
06/18/17 00:00:00,1.30571,16.619
06/18/17 00:15:00,1.30110,16.576
06/18/17 00:30:00,1.29671,16.533
06/18/17 00:45:00,1.29286,16.491
06/18/17 01:00:00,1.28965,16.455
06/18/17 01:15:00,1.28508,16.420
06/18/17 01:30:00,1.28008,16.384
06/18/17 01:45:00,1.27619,16.345
06/18/17 02:00:00,1.27237,16.302
06/18/17 02:15:00,1.26715,16.256
06/18/17 02:30:00,1.26196,16.202
06/18/17 02:45:00,1.25574,16.143
06/18/17 03:00:00,1.24838,16.077
06/18/17 03:15:00,1.24125,16.016
06/18/17 03:30:00,1.23438,15.949
06/18/17 03:45:00,1.22648,15.883
06/18/17 04:00:00,1.22026,15.818
06/18/17 04:15:00,1.21336,15.751
06/18/17 04:30:00,1.20619,15.685
06/18/17 04:45:00,1.20127,15.631
06/18/17 05:00:00,1.19402,15.582
06/18/17 05:15:00,1.18917,15.534
06/18/17 05:30:00,1.18456,15.493
06/18/17 05:45:00,1.17987,15.455
06/18/17 06:00:00,1.17666,15.427
06/18/17 06:15:00,1.17384,15.399
06/18/17 06:30:00,1.17315,15.382
06/18/17 06:45:00,1.17350,15.376
06/18/17 07:00:00,1.17430,15.382
06/18/17 07:15:00,1.18025,15.400
06/18/17 07:30:00,1.18463,15.427
06/18/17 07:45:00,1.19047,15.460
06/18/17 08:00:00,1.19600,15.487
06/18/17 08:15:00,1.20138,15.517
06/18/17 08:30:00,1.20794,15.548
06/18/17 08:45:00,1.21500,15.569
06/18/17 09:00:00,1.22076,15.605
06/18/17 09:15:00,1.22942,15.642
06/18/17 09:30:00,1.23453,15.679
06/18/17 09:45:00,1.24296,15.716
06/18/17 10:00:00,1.24685,15.751
06/18/17 10:15:00,1.25246,15.781
06/18/17 10:30:00,1.25959,15.816
06/18/17 10:45:00,1.26410,15.849
06/18/17 11:00:00,1.26593,15.885
06/18/17 11:15:00,1.27169,15.918
06/18/17 11:30:00,1.27737,15.965
06/18/17 11:45:00,1.28176,16.003
06/18/17 12:00:00,1.28538,16.040
06/18/17 12:15:00,0.00313,16.083
06/18/17 12:30:00,1.30068,16.126
06/18/17 12:45:00,1.30613,16.183
06/18/17 13:00:00,1.31193,16.247
06/18/17 13:15:00,1.31846,16.305
06/18/17 13:30:00,1.32559,16.366
06/18/17 13:45:00,1.33433,16.435
06/18/17 14:00:00,1.34081,16.497
06/18/17 14:15:00,1.34730,16.567
06/18/17 14:30:00,1.35279,16.640
06/18/17 14:45:00,1.36332,16.749
06/18/17 15:00:00,1.36854,16.786
06/18/17 15:15:00,1.37652,16.860
06/18/17 15:30:00,1.38582,16.939
06/18/17 15:45:00,1.39284,17.021
06/18/17 16:00:00,1.40238,17.110
06/18/17 16:15:00,1.40986,17.202
06/18/17 16:30:00,1.41901,17.284
06/18/17 16:45:00,1.42565,17.373
06/18/17 17:00:00,1.43633,17.470
06/18/17 17:15:00,1.44251,17.559
06/18/17 17:30:00,1.45212,17.663
06/18/17 17:45:00,1.45933,17.738
06/18/17 18:00:00,1.46605,17.822
06/18/17 18:15:00,1.47494,17.909
06/18/17 18:30:00,1.48024,17.978
06/18/17 18:45:00,1.48367,18.047
06/18/17 19:00:00,1.48737,18.100
06/18/17 19:15:00,1.49111,18.158
06/18/17 19:30:00,1.49329,18.207
06/18/17 19:45:00,1.49481,18.249
06/18/17 20:00:00,1.49287,18.277
06/18/17 20:15:00,1.49252,18.310
06/18/17 20:30:00,1.49096,18.334
06/18/17 20:45:00,1.48756,18.351
06/18/17 21:00:00,1.48573,18.359
06/18/17 21:15:00,1.48280,18.353
06/18/17 21:30:00,1.47944,18.337
06/18/17 21:45:00,1.47448,18.307
06/18/17 22:00:00,1.47063,18.273
06/18/17 22:15:00,1.46521,18.231
06/18/17 22:30:00,1.45914,18.183
06/18/17 22:45:00,1.45411,18.131
06/18/17 23:00:00,1.44884,18.075
06/18/17 23:15:00,1.44152,18.017
06/18/17 23:30:00,1.43618,17.958
06/18/17 23:45:00,1.43095,17.903
06/19/17 00:00:00,1.42386,17.846
06/19/17 00:15:00,1.41901,17.791
06/19/17 00:30:00,1.41249,17.733
06/19/17 00:45:00,1.39841,17.678
06/19/17 01:00:00,1.40082,17.616
06/19/17 01:15:00,1.39483,17.556
06/19/17 01:30:00,1.38773,17.488
06/19/17 01:45:00,1.38037,17.418
06/19/17 02:00:00,1.37232,17.342
06/19/17 02:15:00,1.36625,17.265
06/19/17 02:30:00,1.35981,17.187
06/19/17 02:45:00,1.35119,17.104
06/19/17 03:00:00,1.34188,17.016
06/19/17 03:15:00,1.33295,16.924
06/19/17 03:30:00,1.32582,16.838
06/19/17 03:45:00,1.31750,16.750
06/19/17 04:00:00,1.30858,16.661
06/19/17 04:15:00,1.30106,16.569
06/19/17 04:30:00,1.29198,16.482
06/19/17 04:45:00,1.28225,16.396
06/19/17 05:00:00,1.27432,16.312
06/19/17 05:15:00,1.26497,16.228
06/19/17 05:30:00,1.25780,16.153
06/19/17 05:45:00,1.25109,16.083
06/19/17 06:00:00,1.24376,16.015
06/19/17 06:15:00,1.23892,15.959
06/19/17 06:30:00,1.23465,15.913
06/19/17 06:45:00,1.23278,15.889
06/19/17 07:00:00,1.23342,15.880
06/19/17 07:15:00,1.23476,15.886
06/19/17 07:30:00,1.24102,15.910
06/19/17 07:45:00,1.24655,15.946
06/19/17 08:00:00,1.25200,15.976
06/19/17 08:15:00,1.25845,16.006
06/19/17 08:30:00,1.26398,16.037
06/19/17 08:45:00,1.26959,16.050
06/19/17 09:00:00,1.27462,16.076
06/19/17 09:15:00,1.28103,16.111
06/19/17 09:30:00,1.28515,16.144
06/19/17 09:45:00,1.29011,16.172
06/19/17 10:00:00,1.29480,16.204
06/19/17 10:15:00,1.30026,16.235
06/19/17 10:30:00,1.30339,16.256
06/19/17 10:45:00,1.30812,16.286
06/19/17 11:00:00,1.31132,16.311
06/19/17 11:15:00,1.31483,16.342
06/19/17 11:30:00,1.31979,16.385
06/19/17 11:45:00,1.32509,16.418
06/19/17 12:00:00,1.32731,16.448
06/19/17 12:15:00,1.33429,16.488
06/19/17 12:30:00,1.33970,16.542
06/19/17 12:45:00,1.34405,16.594
06/19/17 13:00:00,1.35031,16.647
06/19/17 13:15:00,1.35782,16.711
06/19/17 13:30:00,1.36286,16.766
06/19/17 13:45:00,1.36915,16.827
06/19/17 14:00:00,1.37591,16.887
06/19/17 14:15:00,1.38258,16.948
06/19/17 14:30:00,1.38952,17.012
06/19/17 14:45:00,1.39872,17.089
06/19/17 15:00:00,1.40276,17.143
06/19/17 15:15:00,1.40784,17.198
06/19/17 15:30:00,1.41352,17.259
06/19/17 15:45:00,1.41825,17.321
06/19/17 16:00:00,1.42390,17.387
06/19/17 16:15:00,1.43168,17.451
06/19/17 16:30:00,1.43729,17.522
06/19/17 16:45:00,1.44305,17.599
06/19/17 17:00:00,1.44846,17.666
06/19/17 17:15:00,1.45644,17.735
06/19/17 17:30:00,1.46288,17.830
06/19/17 17:45:00,1.47017,17.891
06/19/17 18:00:00,1.47551,17.966
06/19/17 18:15:00,1.48150,18.047
06/19/17 18:30:00,1.48657,18.112
06/19/17 18:45:00,1.48978,18.173
06/19/17 19:00:00,1.49310,18.234
06/19/17 19:15:00,1.49607,18.295
06/19/17 19:30:00,1.49920,18.350
06/19/17 19:45:00,1.50000,18.399
06/19/17 20:00:00,1.49966,18.436
06/19/17 20:15:00,1.49722,18.475
06/19/17 20:30:00,1.49432,18.509
06/19/17 20:45:00,1.49088,18.536
06/19/17 21:00:00,1.48787,18.548
06/19/17 21:15:00,1.48417,18.553
06/19/17 21:30:00,1.48035,18.546
06/19/17 21:45:00,1.47677,18.527
06/19/17 22:00:00,1.47295,18.497
06/19/17 22:15:00,1.46857,18.464
06/19/17 22:30:00,1.46281,18.427
06/19/17 22:45:00,1.45808,18.384
06/19/17 23:00:00,1.45262,18.340
06/19/17 23:15:00,1.44850,18.292
06/19/17 23:30:00,1.44263,18.235
06/19/17 23:45:00,1.43751,18.179
06/20/17 00:00:00,1.43198,18.127
06/20/17 00:15:00,1.42695,18.076
06/20/17 00:30:00,1.42016,18.024
06/20/17 00:45:00,1.41531,17.971
06/20/17 01:00:00,1.40982,17.920
06/20/17 01:15:00,1.40482,17.873
06/20/17 01:30:00,1.39940,17.821
06/20/17 01:45:00,1.39498,17.769
06/20/17 02:00:00,1.38956,17.711
06/20/17 02:15:00,1.38350,17.651
06/20/17 02:30:00,1.37663,17.586
06/20/17 02:45:00,1.37018,17.513
06/20/17 03:00:00,1.36217,17.434
06/20/17 03:15:00,1.35451,17.356
06/20/17 03:30:00,1.34596,17.262
06/20/17 03:45:00,1.33837,17.170
06/20/17 04:00:00,1.32837,17.082
06/20/17 04:15:00,1.31941,16.990
06/20/17 04:30:00,1.31048,16.894
06/20/17 04:45:00,1.30167,16.799
06/20/17 05:00:00,1.29278,16.710
06/20/17 05:15:00,1.28450,16.622
06/20/17 05:30:00,1.27695,16.542
06/20/17 05:45:00,1.27016,16.467
06/20/17 06:00:00,1.22061,16.405
06/20/17 06:15:00,1.25757,16.353
06/20/17 06:30:00,1.25296,16.314
06/20/17 06:45:00,1.25330,16.290
06/20/17 07:00:00,1.25319,16.284
06/20/17 07:15:00,1.25601,16.290
06/20/17 07:30:00,1.25872,16.311
06/20/17 07:45:00,1.26455,16.342
06/20/17 08:00:00,1.27104,16.376
06/20/17 08:15:00,0.00240,16.396
06/20/17 08:30:00,0.00240,16.432
06/20/17 08:45:00,0.00237,16.449
06/20/17 09:00:00,0.00240,16.478
06/20/17 09:15:00,0.00237,16.513
06/20/17 09:30:00,0.00240,16.549
06/20/17 09:45:00,0.00237,16.585
06/20/17 10:00:00,0.00240,16.624
06/20/17 10:15:00,0.00240,16.656
06/20/17 10:30:00,0.00237,16.692
06/20/17 10:45:00,0.00240,16.732
06/20/17 11:00:00,0.00237,16.778
06/20/17 11:15:00,0.00240,16.813
06/20/17 11:30:00,0.00240,16.859
06/20/17 11:45:00,0.00240,16.893
06/20/17 12:00:00,0.00240,16.929
06/20/17 12:15:00,0.00244,16.964
06/20/17 12:30:00,0.00240,17.016
06/20/17 12:45:00,0.00244,17.058
06/20/17 13:00:00,0.00240,17.131
06/20/17 13:15:00,0.00240,17.198
06/20/17 13:30:00,0.00240,17.257
06/20/17 13:45:00,0.00240,17.312
06/20/17 14:00:00,0.00240,17.366
06/20/17 14:15:00,0.00240,17.419
06/20/17 14:30:00,0.00244,17.491
06/20/17 14:45:00,0.00240,17.571
06/20/17 15:00:00,1.44175,17.632
06/20/17 15:15:00,0.00240,17.709
06/20/17 15:30:00,0.00240,17.787
06/20/17 15:45:00,0.00240,17.889
06/20/17 16:00:00,0.00244,17.950
06/20/17 16:15:00,0.00244,18.033
06/20/17 16:30:00,0.00244,18.112
06/20/17 16:45:00,0.00248,18.197
06/20/17 17:00:00,1.50034,18.280
06/20/17 17:15:00,1.50797,18.362
06/20/17 17:30:00,1.51385,18.445
06/20/17 17:45:00,1.51678,18.516
06/20/17 18:00:00,1.52056,18.585
06/20/17 18:15:00,1.52350,18.655
06/20/17 18:30:00,1.52770,18.721
06/20/17 18:45:00,1.52987,18.781
06/20/17 19:00:00,1.53067,18.833
06/20/17 19:15:00,1.53147,18.875
06/20/17 19:30:00,1.53105,18.912
06/20/17 19:45:00,1.52766,18.937
06/20/17 20:00:00,1.52537,18.964
06/20/17 20:15:00,1.52098,18.982
06/20/17 20:30:00,1.51751,18.998
06/20/17 20:45:00,1.51549,19.017
06/20/17 21:00:00,1.51312,19.023
06/20/17 21:15:00,1.50912,19.019
06/20/17 21:30:00,1.50446,19.005
06/20/17 21:45:00,1.49886,18.980
06/20/17 22:00:00,1.49447,18.947
06/20/17 22:15:00,1.48966,18.907
06/20/17 22:30:00,1.48383,18.863
06/20/17 22:45:00,1.47841,18.815
06/20/17 23:00:00,1.47360,18.767
06/20/17 23:15:00,1.46937,18.718
06/20/17 23:30:00,1.46498,18.669
06/20/17 23:45:00,1.45949,18.623
06/21/17 00:00:00,1.45415,18.576
06/21/17 00:15:00,1.44984,18.530
06/21/17 00:30:00,1.44388,18.476
06/21/17 00:45:00,1.43889,18.427
06/21/17 01:00:00,1.43297,18.374
06/21/17 01:15:00,1.42668,18.316
06/21/17 01:30:00,1.42164,18.252
06/21/17 01:45:00,1.41447,18.185
06/21/17 02:00:00,1.40898,18.114
06/21/17 02:15:00,1.40238,18.044
06/21/17 02:30:00,1.39475,17.968
06/21/17 02:45:00,1.38758,17.895
06/21/17 03:00:00,1.38106,17.825
06/21/17 03:15:00,1.37270,17.754
06/21/17 03:30:00,1.36717,17.680
06/21/17 03:45:00,0.00244,17.607
06/21/17 04:00:00,1.35283,17.540
06/21/17 04:15:00,1.34852,17.474
06/21/17 04:30:00,1.34173,17.409
06/21/17 04:45:00,1.33509,17.347
06/21/17 05:00:00,1.32937,17.287
06/21/17 05:15:00,1.32353,17.231
06/21/17 05:30:00,1.31846,17.180
06/21/17 05:45:00,1.31350,17.131
06/21/17 06:00:00,1.30816,17.089
06/21/17 06:15:00,1.30552,17.057
06/21/17 06:30:00,1.30205,17.031
06/21/17 06:45:00,1.29976,17.012
06/21/17 07:00:00,1.29969,17.003
06/21/17 07:15:00,1.30156,16.997
06/21/17 07:30:00,1.30297,17.007
06/21/17 07:45:00,1.30655,17.021
06/21/17 08:00:00,1.31167,17.037
06/21/17 08:15:00,1.31796,17.060
06/21/17 08:30:00,1.32551,17.094
06/21/17 08:45:00,1.33101,17.110
06/21/17 09:00:00,1.33864,17.140
06/21/17 09:15:00,1.34527,17.174
06/21/17 09:30:00,1.35409,17.208
06/21/17 09:45:00,1.36069,17.237
06/21/17 10:00:00,1.36538,17.274
06/21/17 10:15:00,1.37053,17.309
06/21/17 10:30:00,1.37560,17.342
06/21/17 10:45:00,1.38159,17.376
06/21/17 11:00:00,1.38582,17.402
06/21/17 11:15:00,1.38968,17.430
06/21/17 11:30:00,1.39551,17.469
06/21/17 11:45:00,1.40177,17.510
06/21/17 12:00:00,1.40593,17.546
06/21/17 12:15:00,1.41039,17.584
06/21/17 12:30:00,1.41459,17.626
06/21/17 12:45:00,1.42138,17.686
06/21/17 13:00:00,1.42798,17.742
06/21/17 13:15:00,1.43324,17.807
06/21/17 13:30:00,1.43893,17.859
06/21/17 13:45:00,1.44533,17.925
06/21/17 14:00:00,1.45300,17.989
06/21/17 14:15:00,1.45747,18.044
06/21/17 14:30:00,1.46361,18.105
06/21/17 14:45:00,1.47105,18.178
06/21/17 15:00:00,1.47417,18.246
06/21/17 15:15:00,1.47723,18.307
06/21/17 15:30:00,1.48211,18.362
06/21/17 15:45:00,1.48753,18.426
06/21/17 16:00:00,1.49157,18.494
06/21/17 16:15:00,1.49783,18.561
06/21/17 16:30:00,1.50095,18.623
06/21/17 16:45:00,1.50618,18.692
06/21/17 17:00:00,1.51251,18.757
06/21/17 17:15:00,1.51724,18.821
06/21/17 17:30:00,1.52243,18.910
06/21/17 17:45:00,1.52552,18.974
06/21/17 18:00:00,1.52857,19.034
06/21/17 18:15:00,1.53372,19.099
06/21/17 18:30:00,1.53696,19.161
06/21/17 18:45:00,1.53902,19.218
06/21/17 19:00:00,1.53410,19.240
06/21/17 19:15:00,1.52754,19.267
06/21/17 19:30:00,1.52251,19.304
06/21/17 19:45:00,1.52079,19.338
06/21/17 20:00:00,1.51953,19.364
06/21/17 20:15:00,1.52014,19.398
06/21/17 20:30:00,1.51751,19.421
06/21/17 20:45:00,1.51778,19.447
06/21/17 21:00:00,1.51720,19.475
06/21/17 21:15:00,1.51553,19.494
06/21/17 21:30:00,1.51343,19.508
06/21/17 21:45:00,1.51080,19.514
06/21/17 22:00:00,1.50855,19.512
06/21/17 22:15:00,1.50603,19.500
06/21/17 22:30:00,1.50389,19.490
06/21/17 22:45:00,1.50156,19.474
06/21/17 23:00:00,1.49916,19.457
06/21/17 23:15:00,1.49504,19.439
06/21/17 23:30:00,1.49279,19.421
06/21/17 23:45:00,1.49054,19.402
06/22/17 00:00:00,1.48692,19.386
06/22/17 00:15:00,1.48489,19.369
06/22/17 00:30:00,1.48203,19.352
06/22/17 00:45:00,1.47940,19.332
06/22/17 01:00:00,1.47837,19.311
06/22/17 01:15:00,1.47490,19.289
06/22/17 01:30:00,1.47265,19.262
06/22/17 01:45:00,1.46780,19.231
06/22/17 02:00:00,1.46605,19.200
06/22/17 02:15:00,1.46300,19.163
06/22/17 02:30:00,1.45743,19.123
06/22/17 02:45:00,1.45369,19.078
06/22/17 03:00:00,1.44858,19.029
06/22/17 03:15:00,1.44480,18.976
06/22/17 03:30:00,1.44003,18.918
06/22/17 03:45:00,1.43576,18.858
06/22/17 04:00:00,1.43076,18.799
06/22/17 04:15:00,1.42412,18.735
06/22/17 04:30:00,1.41947,18.669
06/22/17 04:45:00,1.41196,18.604
06/22/17 05:00:00,1.40574,18.539
06/22/17 05:15:00,1.40127,18.475
06/22/17 05:30:00,1.39506,18.411
06/22/17 05:45:00,1.38979,18.353
06/22/17 06:00:00,1.38468,18.302
06/22/17 06:15:00,1.38121,18.261
06/22/17 06:30:00,1.37949,18.227
06/22/17 06:45:00,1.37873,18.203
06/22/17 07:00:00,1.37938,18.180
06/22/17 07:15:00,1.37861,18.169
06/22/17 07:30:00,1.38239,18.167
06/22/17 07:45:00,1.38590,18.170
06/22/17 08:00:00,1.39193,18.178
06/22/17 08:15:00,1.39425,18.176
06/22/17 08:30:00,1.39696,18.189
06/22/17 08:45:00,1.40394,18.198
06/22/17 09:00:00,1.40639,18.197
06/22/17 09:15:00,1.41043,18.213
06/22/17 09:30:00,1.41657,18.255
06/22/17 09:45:00,1.42733,18.290
06/22/17 10:00:00,1.43172,18.334
06/22/17 10:15:00,0.00271,18.374
06/22/17 10:30:00,1.44621,18.412
06/22/17 10:45:00,1.44606,18.451
06/22/17 11:00:00,1.45617,18.485
06/22/17 11:15:00,1.46216,18.507
06/22/17 11:30:00,1.46448,18.551
06/22/17 11:45:00,1.47086,18.580
06/22/17 12:00:00,0.00374,18.614
06/22/17 12:15:00,1.47219,18.647
06/22/17 12:30:00,1.48379,18.686
06/22/17 12:45:00,1.48760,18.721
06/22/17 13:00:00,1.49184,18.759
06/22/17 13:15:00,1.49409,18.802
06/22/17 13:30:00,1.49882,18.842
06/22/17 13:45:00,1.50526,18.892
06/22/17 14:00:00,1.50595,18.946
06/22/17 14:15:00,1.51278,18.996
06/22/17 14:30:00,1.51980,19.068
06/22/17 14:45:00,1.52464,19.146
06/22/17 15:00:00,1.52945,19.215
06/22/17 15:15:00,1.53880,19.291
06/22/17 15:30:00,1.53799,19.359
06/22/17 15:45:00,1.54742,19.441
06/22/17 16:00:00,1.55009,19.503
06/22/17 16:15:00,1.55550,19.579
06/22/17 16:30:00,1.55650,19.636
06/22/17 16:45:00,1.56062,19.691
06/22/17 17:00:00,1.56783,19.752
06/22/17 17:15:00,1.56775,19.813
06/22/17 17:30:00,1.57183,19.893
06/22/17 17:45:00,1.57733,19.961
06/22/17 18:00:00,1.57527,20.009
06/22/17 18:15:00,1.57984,20.058
06/22/17 18:30:00,1.58328,20.138
06/22/17 18:45:00,1.58110,20.190
06/22/17 19:00:00,1.58370,20.248
06/22/17 19:15:00,1.58671,20.318
06/22/17 19:30:00,1.58194,20.342
06/22/17 19:45:00,1.57847,20.363
06/22/17 20:00:00,1.57362,20.365
06/22/17 20:15:00,1.56924,20.341
06/22/17 20:30:00,1.56168,20.308
06/22/17 20:45:00,1.55634,20.283
06/22/17 21:00:00,1.55268,20.257
06/22/17 21:15:00,1.54784,20.232
06/22/17 21:30:00,1.54589,20.210
06/22/17 21:45:00,1.54265,20.189
06/22/17 22:00:00,1.53891,20.161
06/22/17 22:15:00,1.53506,20.126
06/22/17 22:30:00,1.53090,20.088
06/22/17 22:45:00,1.52613,20.040
06/22/17 23:00:00,1.52274,19.988
06/22/17 23:15:00,1.51797,19.929
06/22/17 23:30:00,1.51156,19.862
06/22/17 23:45:00,1.50469,19.787
06/23/17 00:00:00,1.49874,19.703
06/23/17 00:15:00,1.49203,19.622
06/23/17 00:30:00,1.48608,19.549
06/23/17 00:45:00,1.48028,19.479
06/23/17 01:00:00,1.47410,19.414
06/23/17 01:15:00,1.46990,19.353
06/23/17 01:30:00,1.46204,19.283
06/23/17 01:45:00,1.45651,19.218
06/23/17 02:00:00,1.45094,19.154
06/23/17 02:15:00,1.44736,19.091
06/23/17 02:30:00,1.44049,19.028
06/23/17 02:45:00,1.43469,18.962
06/23/17 03:00:00,1.42794,18.889
06/23/17 03:15:00,1.42138,18.815
06/23/17 03:30:00,1.41569,18.744
06/23/17 03:45:00,1.40818,18.663
06/23/17 04:00:00,1.40188,18.580
06/23/17 04:15:00,1.39322,18.494
06/23/17 04:30:00,1.38571,18.403
06/23/17 04:45:00,1.37839,18.311
06/23/17 05:00:00,1.36961,18.212
06/23/17 05:15:00,1.36164,18.111
06/23/17 05:30:00,1.35229,18.020
06/23/17 05:45:00,1.34283,17.925
06/23/17 06:00:00,1.33684,17.839
06/23/17 06:15:00,1.33017,17.754
06/23/17 06:30:00,1.32391,17.674
06/23/17 06:45:00,1.32017,17.608
06/23/17 07:00:00,1.31525,17.553
06/23/17 07:15:00,1.30945,17.494
06/23/17 07:30:00,1.31075,17.442
06/23/17 07:45:00,1.30671,17.378
06/23/17 08:00:00,1.30365,17.324
06/23/17 08:15:00,1.29995,17.272
06/23/17 08:30:00,1.29515,17.222
06/23/17 08:45:00,1.29206,17.171
06/23/17 09:00:00,1.28534,17.135
06/23/17 09:15:00,1.28378,17.098
06/23/17 09:30:00,1.28134,17.076
06/23/17 09:45:00,1.28325,17.070
06/23/17 10:00:00,1.28763,17.082
06/23/17 10:15:00,1.29046,17.079
06/23/17 10:30:00,1.28805,17.064
06/23/17 10:45:00,1.29038,17.064
06/23/17 11:00:00,1.29412,17.067
06/23/17 11:15:00,1.29847,17.085
06/23/17 11:30:00,1.29786,17.092
06/23/17 11:45:00,1.29553,17.095
06/23/17 12:00:00,1.30064,17.095
06/23/17 12:15:00,1.29927,17.106
06/23/17 12:30:00,1.30369,17.121
06/23/17 12:45:00,1.30720,17.149
06/23/17 13:00:00,1.31067,17.176
06/23/17 13:15:00,1.30896,17.202
06/23/17 13:30:00,1.31052,17.207
06/23/17 13:45:00,1.31121,17.234
06/23/17 14:00:00,1.31403,17.257
06/23/17 14:15:00,1.31582,17.287
06/23/17 14:30:00,1.32078,17.315
06/23/17 14:45:00,1.32506,17.364
06/23/17 15:00:00,1.32460,17.370
06/23/17 15:15:00,1.32265,17.388
06/23/17 15:30:00,1.32547,17.413
06/23/17 15:45:00,1.32746,17.442
06/23/17 16:00:00,1.32925,17.466
06/23/17 16:15:00,1.32929,17.491
06/23/17 16:30:00,1.33261,17.531
06/23/17 16:45:00,1.33654,17.574
06/23/17 17:00:00,1.34188,17.616
06/23/17 17:15:00,1.34031,17.657
06/23/17 17:30:00,1.34577,17.718
06/23/17 17:45:00,1.34077,17.735
06/23/17 18:00:00,1.34119,17.761
06/23/17 18:15:00,1.34554,17.799
06/23/17 18:30:00,1.34707,17.836
06/23/17 18:45:00,1.34756,17.854
06/23/17 19:00:00,1.34634,17.880
06/23/17 19:15:00,1.34493,17.894
06/23/17 19:30:00,1.34241,17.897
06/23/17 19:45:00,1.33921,17.888
06/23/17 20:00:00,1.33291,17.870
06/23/17 20:15:00,1.32795,17.858
06/23/17 20:30:00,1.32151,17.842
06/23/17 20:45:00,1.31708,17.833
06/23/17 21:00:00,1.31228,17.818
06/23/17 21:15:00,1.30724,17.799
06/23/17 21:30:00,1.30224,17.779
06/23/17 21:45:00,1.29713,17.748
06/23/17 22:00:00,1.29187,17.705
06/23/17 22:15:00,1.28424,17.660
06/23/17 22:30:00,1.27779,17.610
06/23/17 22:45:00,1.27043,17.550
06/23/17 23:00:00,1.26425,17.488
06/23/17 23:15:00,1.25788,17.427
06/23/17 23:30:00,1.25067,17.369
06/23/17 23:45:00,1.24533,17.318
06/24/17 00:00:00,1.23922,17.271
06/24/17 00:15:00,1.23205,17.228
06/24/17 00:30:00,1.22801,17.184
06/24/17 00:45:00,1.22320,17.138
06/24/17 01:00:00,1.21649,17.088
06/24/17 01:15:00,1.21096,17.034
06/24/17 01:30:00,1.20409,16.970
06/24/17 01:45:00,1.19650,16.905
06/24/17 02:00:00,1.19005,16.835
06/24/17 02:15:00,1.18120,16.761
06/24/17 02:30:00,1.17296,16.685
06/24/17 02:45:00,1.16358,16.598
06/24/17 03:00:00,1.15370,16.510
06/24/17 03:15:00,1.14515,16.426
06/24/17 03:30:00,1.13386,16.342
06/24/17 03:45:00,1.12333,16.262
06/24/17 04:00:00,1.11490,16.190
06/24/17 04:15:00,1.10765,16.125
06/24/17 04:30:00,1.09968,16.067
06/24/17 04:45:00,1.09388,16.015
06/24/17 05:00:00,1.08732,15.965
06/24/17 05:15:00,1.08095,15.922
06/24/17 05:30:00,1.07576,15.880
06/24/17 05:45:00,1.07282,15.845
06/24/17 06:00:00,1.06783,15.810
06/24/17 06:15:00,0.00263,15.783
06/24/17 06:30:00,0.00267,15.760
06/24/17 06:45:00,0.00271,15.742
06/24/17 07:00:00,0.00271,15.728
06/24/17 07:15:00,0.00271,15.715
06/24/17 07:30:00,0.00271,15.715
06/24/17 07:45:00,0.00362,15.715
06/24/17 08:00:00,0.00271,15.718
06/24/17 08:15:00,0.00275,15.722
06/24/17 08:30:00,0.00275,15.739
06/24/17 08:45:00,0.00275,15.730
06/24/17 09:00:00,0.00275,15.731
06/24/17 09:15:00,0.00275,15.737
06/24/17 09:30:00,0.00278,15.743
06/24/17 09:45:00,0.00275,15.752
06/24/17 10:00:00,0.00275,15.760
06/24/17 10:15:00,0.00275,15.769
06/24/17 10:30:00,0.00275,15.788
06/24/17 10:45:00,0.00275,15.804
06/24/17 11:00:00,0.00275,15.810
06/24/17 11:15:00,0.00275,15.813
06/24/17 11:30:00,0.00275,15.848
06/24/17 11:45:00,0.00275,15.854
06/24/17 12:00:00,0.00275,15.885
06/24/17 12:15:00,0.00275,15.900
06/24/17 12:30:00,0.00278,15.912
06/24/17 12:45:00,0.00275,15.924
06/24/17 13:00:00,0.00278,15.930
06/24/17 13:15:00,0.00278,15.946
06/24/17 13:30:00,0.00278,15.962
06/24/17 13:45:00,0.00278,15.988
06/24/17 14:00:00,0.00278,16.012
06/24/17 14:15:00,0.00278,16.032
06/24/17 14:30:00,0.00278,16.053
06/24/17 14:45:00,0.00278,16.079
06/24/17 15:00:00,0.00278,16.105
06/24/17 15:15:00,0.00278,16.132
06/24/17 15:30:00,0.00278,16.172
06/24/17 15:45:00,0.00282,16.219
06/24/17 16:00:00,0.00282,16.253
06/24/17 16:15:00,0.00282,16.283
06/24/17 16:30:00,0.00282,16.321
06/24/17 16:45:00,0.00282,16.360
06/24/17 17:00:00,0.00286,16.406
06/24/17 17:15:00,0.00282,16.464
06/24/17 17:30:00,0.00282,16.509
06/24/17 17:45:00,0.00282,16.546
06/24/17 18:00:00,0.00286,16.576
06/24/17 18:15:00,0.00286,16.630
06/24/17 18:30:00,0.00286,16.683
06/24/17 18:45:00,0.00286,16.726
06/24/17 19:00:00,0.00286,16.765
06/24/17 19:15:00,0.00286,16.798
06/24/17 19:30:00,0.00286,16.820
06/24/17 19:45:00,0.00286,16.842
06/24/17 20:00:00,0.00286,16.868
06/24/17 20:15:00,0.00290,16.891
06/24/17 20:30:00,0.00286,16.914
06/24/17 20:45:00,0.00286,16.938
06/24/17 21:00:00,0.00290,16.952
06/24/17 21:15:00,0.00286,16.957
